user,gesture,sequence,x,y,z,time
1,0,1,0.5903063327535765,0.6245413890307665,0.2878031383737518,6.0
1,0,1,0.5897332783737319,0.6260541716540408,0.2881358187663679,37.0
1,0,1,0.5891803311651099,0.626178937231218,0.2884392232844338,67.0
1,0,1,0.5881984309704055,0.6275591564287414,0.2887373049162178,101.0
1,0,1,0.5877192100562665,0.6266156167513384,0.2890007877871698,132.0
1,0,1,0.5849980395508058,0.6275045714887264,0.28926693210126264,180.0
1,0,1,0.5825650718328691,0.6301792335494638,0.2895197691996509,214.0
1,0,1,0.578553691173957,0.6321754827842998,0.2897938978431666,244.0
1,0,1,0.5744015603164868,0.6326745450930089,0.2901212553495008,277.0
1,0,1,0.567437776683054,0.6356728178695499,0.29051781037749924,308.0
1,0,1,0.5619820308913174,0.6363980177868926,0.2909409798369068,340.0
1,0,1,0.5549411697681977,0.6381174433973668,0.2914067323865694,374.0
1,0,1,0.5486677323467415,0.6423048880813784,0.29185119339110444,403.0
1,0,1,0.5433125224111178,0.6460985414124244,0.2923009772819215,435.0
1,0,1,0.5364291674625754,0.6475216487771025,0.2927454382864565,468.0
1,0,1,0.529227448969675,0.6498610033491761,0.29321385227926,499.0
1,0,1,0.5215431583674317,0.6525980481985021,0.2937275108054592,533.0
1,0,1,0.5136142305153132,0.653026929870049,0.29429972108075897,579.0
1,0,1,0.5053669391188367,0.6535376889516183,0.29503161794451427,612.0
1,0,1,0.4944889594874011,0.6569141573839778,0.2957448847062832,644.0
1,0,1,0.48573563761515537,0.6588012367387839,0.2965273489897163,678.0
1,0,1,0.47602387391463163,0.6595537291261342,0.29748812996359153,707.0
1,0,1,0.46537042436184856,0.6595537291261342,0.2986112589690634,740.0
1,0,1,0.4523644357760195,0.6596083140661493,0.2996146230331936,772.0
1,0,1,0.4391238635259264,0.6607117096393106,0.30067121596014224,803.0
1,0,1,0.4276527223434238,0.6581696110043239,0.30186886537356017,835.0
1,0,1,0.4151393594525487,0.6534558115415958,0.3030292545830051,867.0
1,0,1,0.40167425712380317,0.6483560185744753,0.30404858730598083,902.0
1,0,1,0.3889698761063133,0.6429599073615591,0.30492420209934645,932.0
1,0,1,0.3753774283598245,0.6402579528308141,0.305688036280793,980.0
1,0,1,0.36321594096534526,0.6338091320604645,0.3065317137564674,1012.0
1,0,1,0.35440564877463543,0.6201200088895474,0.30719707454169953,1043.0
1,0,1,0.3434639964343283,0.6125521968488895,0.30775597760129453,1076.0
1,0,1,0.33401697715490225,0.600902211079963,0.3081977771626887,1109.0
1,0,1,0.3274922000931632,0.588858433958071,0.30855174910043237,1139.0
1,0,1,0.31989168937101414,0.57790635563648,0.3088312006302298,1171.0
1,0,1,0.31202643422776727,0.5678432320522768,0.309049438967786,1207.0
1,0,1,0.3061718962067821,0.5594605448356799,0.3092250942150873,1236.0
1,0,1,0.3015774075824142,0.5474284644866483,0.30935018204271086,1268.0
1,0,1,0.297643104413189,0.5366323431365286,0.30944865543892525,1301.0
1,0,1,0.2943388259422723,0.5219684888939142,0.30950986863116664,1331.0
1,0,1,0.29183883432026025,0.5107200923265272,0.30953116017629406,1379.0
1,0,1,0.28998897456777956,0.49977191292922285,0.3095284987331531,1411.0
1,0,1,0.28836699608915517,0.4886404840904395,0.30946462409777087,1444.0
1,0,1,0.2883569425035439,0.4720193698558568,0.3092357399876509,1478.0
1,0,1,0.2879782574455179,0.46092303133565454,0.30888975237933025,1508.0
1,0,1,0.28888308015053565,0.4510626518143645,0.3082004386058297,1540.0
1,0,1,0.2899219506637042,0.43715128995910035,0.30706932527093495,1571.0
1,0,1,0.29311228849769266,0.4231658485423872,0.30582643132412124,1603.0
1,0,1,0.2968220615882654,0.4128687895009767,0.3040618945216854,1636.0
1,0,1,0.3000626673503105,0.3982088341826491,0.30205250495028435,1667.0
1,0,1,0.3043823579679692,0.38208678225677545,0.2997210807588307,1699.0
1,0,1,0.3095029842393289,0.3647092767105556,0.29696382566482854,1748.0
1,0,1,0.3141209312301232,0.35056008047379733,0.2937488023505867,1780.0
1,0,1,0.3184037587005405,0.3380445335132038,0.29023037451827893,1812.0
1,0,1,0.32161085251054783,0.32776307016894046,0.28606521600272533,1844.0
1,0,1,0.32849085626388647,0.3160935897785801,0.2793477335150213,1878.0
1,0,1,0.3370364040334985,0.30158959143172404,0.2719941661166351,1908.0
1,0,1,0.3435578299000338,0.29091043781020814,0.263222049524134,1939.0
1,0,1,0.3509572689099567,0.27836369945532025,0.25528828752102545,1971.0
1,0,1,0.3592916913817313,0.2709011583704056,0.2488475951199779,2004.0
1,0,1,0.3668955532990841,0.2629629485225026,0.24362052079119387,2035.0
1,0,1,0.3770496747665054,0.2510361391292143,0.23933293589115767,2068.0
1,0,1,0.3868686767135498,0.2413940993679844,0.23551642642706588,2101.0
1,0,1,0.3977030908073364,0.23898066523446182,0.23188621798283907,2147.0
1,0,1,0.4073344258229697,0.23768622237124779,0.22858602848808746,2180.0
1,0,1,0.41960315146396954,0.23145184243667175,0.2254960930014692,2212.0
1,0,1,0.43099721515678563,0.22897992443884732,0.22247535503651503,2244.0
1,0,1,0.44421432904045227,0.22814165571718764,0.2195797048991846,2275.0
1,0,1,0.4547437843706958,0.2288551588616701,0.2167559137266592,2307.0
1,0,1,0.4703469492394462,0.23355336262725115,0.21377775885195993,2341.0
1,0,1,0.48367465256483716,0.23153761877098109,0.2111988204484,2371.0
1,0,1,0.49956602022111185,0.2330698960156893,0.20875295420188647,2403.0
1,0,1,0.512424556217975,0.2331010874099836,0.20658121659888867,2439.0
1,0,1,0.5255746461975663,0.23410311095168845,0.20462239444716507,2471.0
1,0,1,0.5413688291929316,0.23345978844436818,0.20292173228011162,2500.0
1,0,1,0.5547233420799528,0.23345978844436818,0.20142600123490964,2548.0
1,0,1,0.5670054725017677,0.23271119498130466,0.20015383141354576,2580.0
1,0,1,0.5803599853887889,0.23845431045574525,0.19898545787467806,2612.0
1,0,1,0.5941836656043377,0.24384262382008803,0.19797943236740695,2645.0
